node_sig_1,node_sig2,bitcoin_sig_1,bitcoin_sig_2,features,chain_hash,channel_id,node_id_1,node_id_2,bitcoin_key_1,bitcoin_key_2
null,null,null,null,null,null,625,353,334,null,null
null,null,null,null,null,null,626,353,332,null,null
null,null,null,null,null,null,627,353,340,null,null
null,null,null,null,null,null,628,354,334,null,null
null,null,null,null,null,null,629,354,332,null,null
null,null,null,null,null,null,630,352,343,null,null
null,null,null,null,null,null,631,355,340,null,null
null,null,null,null,null,null,632,342,355,null,null
null,null,null,null,null,null,633,340,347,null,null
null,null,null,null,null,null,634,191,334,null,null
null,null,null,null,null,null,635,332,345,null,null
null,null,null,null,null,null,636,356,347,null,null
null,null,null,null,null,null,637,342,348,null,null
null,null,null,null,null,null,638,343,350,null,null
null,null,null,null,null,null,639,357,350,null,null
null,null,null,null,null,null,640,352,340,null,null
null,null,null,null,null,null,641,358,347,null,null
null,null,null,null,null,null,642,359,347,null,null
null,null,null,null,null,null,643,358,343,null,null
null,null,null,null,null,null,644,358,342,null,null
null,null,null,null,null,null,645,31,359,null,null
null,null,null,null,null,null,646,343,340,null,null
null,null,null,null,null,null,647,343,342,null,null
null,null,null,null,null,null,648,281,340,null,null
null,null,null,null,null,null,649,343,355,null,null
null,null,null,null,null,null,650,345,340,null,null
null,null,null,null,null,null,651,343,347,null,null
null,null,null,null,null,null,652,346,340,null,null
null,null,null,null,null,null,653,354,347,null,null
null,null,null,null,null,null,654,354,326,null,null
null,null,null,null,null,null,655,354,340,null,null
null,null,null,null,null,null,656,342,354,null,null
null,null,null,null,null,null,657,343,346,null,null
null,null,null,null,null,null,658,265,346,null,null
null,null,null,null,null,null,659,346,347,null,null
null,null,null,null,null,null,660,353,326,null,null
null,null,null,null,null,null,661,353,342,null,null
null,null,null,null,null,null,662,353,345,null,null
null,null,null,null,null,null,663,353,347,null,null
null,null,null,null,null,null,664,342,345,null,null
null,null,null,null,null,null,665,344,345,null,null
null,null,null,null,null,null,666,344,340,null,null
null,null,null,null,null,null,667,342,344,null,null
null,null,null,null,null,null,668,344,347,null,null
null,null,null,null,null,null,669,334,344,null,null
null,null,null,null,null,null,670,358,345,null,null
null,null,null,null,null,null,671,360,342,null,null
null,null,null,null,null,null,672,346,355,null,null
null,null,null,null,null,null,673,353,361,null,null
null,null,null,null,null,null,674,353,346,null,null
null,null,null,null,null,null,675,346,345,null,null
null,null,null,null,null,null,676,343,344,null,null
null,null,null,null,null,null,677,349,332,null,null
null,null,null,null,null,null,678,350,332,null,null
null,null,null,null,null,null,679,332,355,null,null
null,null,null,null,null,null,680,352,332,null,null
null,null,null,null,null,null,681,356,334,null,null
null,null,null,null,null,null,682,359,334,null,null
null,null,null,null,null,null,683,356,346,null,null
null,null,null,null,null,null,684,356,350,null,null
null,null,null,null,null,null,685,356,359,null,null
null,null,null,null,null,null,686,356,338,null,null
null,null,null,null,null,null,687,352,348,null,null
null,null,null,null,null,null,688,350,348,null,null
null,null,null,null,null,null,689,349,342,null,null
null,null,null,null,null,null,690,349,358,null,null
null,null,null,null,null,null,691,343,348,null,null
null,null,null,null,null,null,692,344,355,null,null
null,null,null,null,null,null,693,355,348,null,null
null,null,null,null,null,null,694,356,355,null,null
null,null,null,null,null,null,695,350,355,null,null
null,null,null,null,null,null,696,353,355,null,null
null,null,null,null,null,null,697,354,355,null,null
null,null,null,null,null,null,698,349,343,null,null
null,null,null,null,null,null,699,343,362,null,null
null,null,null,null,null,null,700,352,346,null,null
null,null,null,null,null,null,701,352,354,null,null
null,null,null,null,null,null,702,356,354,null,null
null,null,null,null,null,null,703,354,348,null,null
null,null,null,null,null,null,704,353,354,null,null
null,null,null,null,null,null,705,356,345,null,null
null,null,null,null,null,null,706,98,344,null,null
null,null,null,null,null,null,707,350,344,null,null
null,null,null,null,null,null,708,354,344,null,null
null,null,null,null,null,null,709,358,342,null,null
null,null,null,null,null,null,710,342,363,null,null
null,null,null,null,null,null,711,353,343,null,null
null,null,null,null,null,null,712,353,358,null,null
null,null,null,null,null,null,713,352,344,null,null
null,null,null,null,null,null,714,355,348,null,null
null,null,null,null,null,null,715,349,352,null,null
null,null,null,null,null,null,716,358,344,null,null
null,null,null,null,null,null,717,358,287,null,null
null,null,null,null,null,null,718,358,346,null,null
null,null,null,null,null,null,719,364,358,null,null
null,null,null,null,null,null,720,343,347,null,null
null,null,null,null,null,null,721,353,349,null,null
null,null,null,null,null,null,722,349,348,null,null
null,null,null,null,null,null,723,349,359,null,null
null,null,null,null,null,null,724,352,365,null,null
null,null,null,null,null,null,725,353,347,null,null
null,null,null,null,null,null,726,356,347,null,null
null,null,null,null,null,null,727,359,347,null,null
null,null,null,null,null,null,728,358,347,null,null
null,null,null,null,null,null,729,355,347,null,null
null,null,null,null,null,null,730,353,275,null,null
null,null,null,null,null,null,731,236,347,null,null
null,null,null,null,null,null,732,349,366,null,null
null,null,null,null,null,null,733,334,350,null,null
null,null,null,null,null,null,734,342,334,null,null
null,null,null,null,null,null,735,356,332,null,null
null,null,null,null,null,null,736,359,332,null,null
null,null,null,null,null,null,737,326,355,null,null
null,null,null,null,null,null,738,63,355,null,null
null,null,null,null,null,null,739,359,355,null,null
null,null,null,null,null,null,740,367,368,null,null
null,null,null,null,null,null,741,62,355,null,null
null,null,null,null,null,null,742,334,189,null,null
null,null,null,null,null,null,743,19,332,null,null
null,null,null,null,null,null,744,362,355,null,null
null,null,null,null,null,null,745,369,355,null,null
null,null,null,null,null,null,746,370,332,null,null
null,null,null,null,null,null,747,371,334,null,null
null,null,null,null,null,null,748,267,332,null,null
null,null,null,null,null,null,749,54,372,null,null
null,null,null,null,null,null,750,209,334,null,null
null,null,null,null,null,null,751,171,359,null,null
null,null,null,null,null,null,752,344,348,null,null
null,null,null,null,null,null,753,342,350,null,null
null,null,null,null,null,null,754,352,356,null,null
null,null,null,null,null,null,755,358,354,null,null
null,null,null,null,null,null,756,150,354,null,null
null,null,null,null,null,null,757,352,326,null,null
null,null,null,null,null,null,758,63,348,null,null
null,null,null,null,null,null,759,356,77,null,null
null,null,null,null,null,null,760,373,350,null,null
null,null,null,null,null,null,761,349,63,null,null
null,null,null,null,null,null,762,352,355,null,null
null,null,null,null,null,null,763,356,340,null,null
null,null,null,null,null,null,764,342,227,null,null
null,null,null,null,null,null,765,359,189,null,null
null,null,null,null,null,null,766,94,355,null,null
null,null,null,null,null,null,767,342,359,null,null
null,null,null,null,null,null,768,58,347,null,null
null,null,null,null,null,null,769,358,63,null,null
null,null,null,null,null,null,770,346,354,null,null
null,null,null,null,null,null,771,343,354,null,null
null,null,null,null,null,null,772,360,346,null,null
null,null,null,null,null,null,773,358,373,null,null
null,null,null,null,null,null,774,356,63,null,null
null,null,null,null,null,null,775,356,344,null,null
null,null,null,null,null,null,776,356,342,null,null
null,null,null,null,null,null,777,354,350,null,null
null,null,null,null,null,null,778,346,359,null,null
null,null,null,null,null,null,779,141,343,null,null
null,null,null,null,null,null,780,354,63,null,null
null,null,null,null,null,null,781,349,346,null,null
null,null,null,null,null,null,782,238,342,null,null
null,null,null,null,null,null,783,342,4,null,null
null,null,null,null,null,null,784,346,348,null,null
null,null,null,null,null,null,785,348,269,null,null
null,null,null,null,null,null,786,358,350,null,null
null,null,null,null,null,null,787,359,77,null,null
null,null,null,null,null,null,788,49,359,null,null
null,null,null,null,null,null,789,349,228,null,null
null,null,null,null,null,null,790,352,250,null,null
null,null,null,null,null,null,791,358,62,null,null
null,null,null,null,null,null,792,356,40,null,null
null,null,null,null,null,null,793,281,350,null,null
null,null,null,null,null,null,794,350,374,null,null
null,null,null,null,null,null,795,346,359,null,null
null,null,null,null,null,null,796,343,375,null,null
null,null,null,null,null,null,797,356,344,null,null
null,null,null,null,null,null,798,192,344,null,null
null,null,null,null,null,null,799,156,359,null,null
null,null,null,null,null,null,800,275,350,null,null
null,null,null,null,null,null,801,98,350,null,null
null,null,null,null,null,null,802,350,376,null,null
null,null,null,null,null,null,803,22,348,null,null
null,null,null,null,null,null,804,30,348,null,null
null,null,null,null,null,null,805,342,63,null,null
null,null,null,null,null,null,806,275,344,null,null
null,null,null,null,null,null,807,62,350,null,null
null,null,null,null,null,null,808,342,189,null,null
null,null,null,null,null,null,809,377,348,null,null
null,null,null,null,null,null,810,233,348,null,null
null,null,null,null,null,null,811,106,342,null,null
null,null,null,null,null,null,812,62,354,null,null
null,null,null,null,null,null,813,358,332,null,null
null,null,null,null,null,null,814,378,332,null,null
null,null,null,null,null,null,815,334,63,null,null
null,null,null,null,null,null,816,54,379,null,null
null,null,null,null,null,null,817,354,379,null,null
null,null,null,null,null,null,818,281,332,null,null
null,null,null,null,null,null,819,5,332,null,null
null,null,null,null,null,null,820,288,326,null,null
null,null,null,null,null,null,821,380,130,null,null
null,null,null,null,null,null,822,304,344,null,null
null,null,null,null,null,null,823,381,304,null,null
null,null,null,null,null,null,824,334,382,null,null
null,null,null,null,null,null,825,54,383,null,null
null,null,null,null,null,null,826,384,77,null,null
null,null,null,null,null,null,827,343,382,null,null
null,null,null,null,null,null,828,54,382,null,null
null,null,null,null,null,null,829,354,382,null,null
null,null,null,null,null,null,830,327,345,null,null
null,null,null,null,null,null,831,77,345,null,null
null,null,null,null,null,null,832,354,345,null,null
null,null,null,null,null,null,833,358,340,null,null
null,null,null,null,null,null,834,46,340,null,null
null,null,null,null,null,null,835,359,58,null,null
null,null,null,null,null,null,836,46,342,null,null
null,null,null,null,null,null,837,349,58,null,null
null,null,null,null,null,null,838,58,344,null,null
null,null,null,null,null,null,839,352,58,null,null
null,null,null,null,null,null,840,58,340,null,null
null,null,null,null,null,null,841,58,355,null,null
null,null,null,null,null,null,842,358,385,null,null
null,null,null,null,null,null,843,343,326,null,null
null,null,null,null,null,null,844,385,343,null,null
null,null,null,null,null,null,845,343,58,null,null
null,null,null,null,null,null,846,358,58,null,null
null,null,null,null,null,null,847,385,326,null,null
null,null,null,null,null,null,848,192,332,null,null
null,null,null,null,null,null,849,95,326,null,null
null,null,null,null,null,null,850,342,77,null,null
null,null,null,null,null,null,851,76,342,null,null
null,null,null,null,null,null,852,346,77,null,null
null,null,null,null,null,null,853,76,347,null,null
null,null,null,null,null,null,854,334,192,null,null
null,null,null,null,null,null,855,349,76,null,null
null,null,null,null,null,null,856,358,77,null,null
null,null,null,null,null,null,857,95,354,null,null
null,null,null,null,null,null,858,334,386,null,null
null,null,null,null,null,null,859,358,95,null,null
null,null,null,null,null,null,860,356,76,null,null
null,null,null,null,null,null,861,192,326,null,null
null,null,null,null,null,null,862,76,326,null,null
null,null,null,null,null,null,863,263,347,null,null
null,null,null,null,null,null,864,263,340,null,null
null,null,null,null,null,null,865,358,76,null,null
null,null,null,null,null,null,866,141,340,null,null
null,null,null,null,null,null,867,263,350,null,null
null,null,null,null,null,null,868,141,359,null,null
null,null,null,null,null,null,869,358,263,null,null
null,null,null,null,null,null,870,356,192,null,null
null,null,null,null,null,null,871,352,76,null,null
null,null,null,null,null,null,872,192,347,null,null
null,null,null,null,null,null,873,343,192,null,null
null,null,null,null,null,null,874,76,343,null,null
null,null,null,null,null,null,875,358,192,null,null
null,null,null,null,null,null,876,76,346,null,null
null,null,null,null,null,null,877,76,342,null,null
null,null,null,null,null,null,878,76,359,null,null
null,null,null,null,null,null,879,76,354,null,null
